Concurso,Data Sorteio,1ª Dezena,2ª Dezena,3ª Dezena,4ª Dezena,5ª Dezena,6ª Dezena,Arrecadacao_Total,Ganhadores_Sena,Cidade,UF,Rateio_Sena,Ganhadores_Quina,Rateio_Quina,Ganhadores_Quadra,Rateio_Quadra,Acumulado,Valor_Acumulado,Estimativa_Prêmio,Acumulado_Mega_da_Virada
1248,12/01/2011,20,33,58,34,57,60,26909134.0,0,&nbsp,&nbsp,0.0,86,18318.69,3832,587.31,SIM,7798968.5,11000000.0,1114138.4
1249,15/01/2011,3,40,8,53,51,36,31331494.0,1,SÃO PAULO,SP,11177972.67,103,17808.9,5887,445.12,NÃO,0.0,9000000.0,1596853.29
1250,19/01/2011,59,1,2,40,51,24,24818540.0,0,&nbsp,&nbsp,0.0,61,23819.88,4394,472.4,SIM,9702756.58,12000000.0,1979225.06
1251,22/01/2011,48,27,34,52,46,5,30378346.0,0,&nbsp,&nbsp,0.0,261,6814.23,9795,259.39,SIM,12978966.7,17000000.0,2447255.1
1252,26/01/2011,35,2,51,14,49,39,30827508.0,0,&nbsp,&nbsp,0.0,67,26937.47,4975,518.25,SIM,16303617.54,20000000.0,2922205.24
1253,29/01/2011,2,51,17,44,43,23,32285876.0,0,&nbsp,&nbsp,0.0,99,19092.84,7284,370.71,SIM,19785548.84,24000000.0,3419624.01
1254,02/02/2011,9,29,18,7,14,39,37458520.0,0,&nbsp,&nbsp,0.0,142,15443.85,9454,331.38,SIM,34384817.93,40000000.0,3996736.15
1255,05/02/2011,23,5,54,39,38,51,49433152.0,0,&nbsp,&nbsp,0.0,155,18671.52,11485,359.98,SIM,39716029.61,46000000.0,4758337.83
1256,09/02/2011,26,38,33,35,53,43,53756440.0,0,&nbsp,&nbsp,0.0,121,26009.88,8843,508.42,SIM,45513494.46,52000000.0,5586547.1
1257,12/02/2011,27,15,30,52,26,2,64072694.0,2,MADALENA,CE,26211767.61,154,24358.21,11765,455.48,NÃO,0.0,2500000.0,6573695.79
1257,12/02/2011,27,15,30,52,26,2,64072694.0,2,RIO DE JANEIRO,RJ,26211767.61,154,24358.21,11765,455.48,NÃO,0.0,2500000.0,6573695.79
1258,16/02/2011,47,26,11,57,59,55,20773872.0,0,&nbsp,&nbsp,0.0,27,45045.03,2688,646.37,SIM,2240397.48,5000000.0,6893752.58
1259,19/02/2011,39,54,58,46,4,6,26806906.0,0,&nbsp,&nbsp,0.0,74,21208.42,5240,427.86,SIM,19695537.06,23000000.0,7306758.51
1260,23/02/2011,19,23,31,53,29,41,36464798.0,0,&nbsp,&nbsp,0.0,70,30497.83,5798,526.0,SIM,23628152.1,28000000.0,7868560.67
1261,26/02/2011,10,41,14,22,53,42,43097450.0,0,&nbsp,&nbsp,0.0,78,32348.2,6490,555.39,SIM,28276078.02,33000000.0,8532550.11
1262,02/03/2011,11,39,9,5,8,7,47098396.0,2,RIO DE JANEIRO,RJ,16677746.77,440,6266.81,25528,154.3,NÃO,0.0,2000000.0,9258180.92
1262,02/03/2011,11,39,9,5,8,7,47098396.0,2,SÃO JOSÉ DOS CAMPOS,SP,16677746.77,440,6266.81,25528,154.3,NÃO,0.0,2000000.0,9258180.92
1263,05/03/2011,41,53,18,4,36,26,23203890.0,0,&nbsp,&nbsp,0.0,79,17195.98,4180,464.27,SIM,2502467.36,5000000.0,9615676.26
1264,09/03/2011,56,17,37,51,4,36,14366458.0,0,&nbsp,&nbsp,0.0,29,29003.13,2583,465.17,SIM,15184977.6,18000000.0,9837015.96
1265,12/03/2011,13,50,46,24,60,19,35654892.0,0,&nbsp,&nbsp,0.0,97,21519.92,7669,388.84,SIM,19030246.79,23000000.0,10386340.14
1266,16/03/2011,39,6,42,10,60,33,38583902.0,0,&nbsp,&nbsp,0.0,106,21310.49,8019,402.42,SIM,23191400.61,27000000.0,10980790.71
1267,19/03/2011,47,58,4,41,20,30,43579250.0,0,&nbsp,&nbsp,0.0,56,45560.13,5172,704.71,SIM,27891287.17,33000000.0,11652203.09
1268,23/03/2011,17,53,60,44,16,3,47680918.0,0,&nbsp,&nbsp,0.0,123,22695.13,8836,451.31,SIM,33033525.87,39000000.0,12386808.63
1269,26/03/2011,51,5,27,4,15,17,53724824.0,2,GOIÂNIA,GO,19413790.51,200,15726.72,15111,297.35,NÃO,0.0,17000000.0,13214530.82
1269,26/03/2011,51,5,27,4,15,17,53724824.0,2,SÃO PAULO,SP,19413790.51,200,15726.72,15111,297.35,NÃO,0.0,17000000.0,13214530.82
1270,30/03/2011,31,33,24,5,42,9,30161598.0,0,&nbsp,&nbsp,0.0,144,12262.67,9186,274.61,SIM,18113899.54,21000000.0,13679221.48
1271,02/04/2011,2,52,39,59,48,1,39846552.0,0,&nbsp,&nbsp,0.0,65,35889.76,6281,530.58,SIM,22411226.22,27000000.0,14293125.31
1272,06/04/2011,28,27,13,35,26,52,42828192.0,0,&nbsp,&nbsp,0.0,113,22189.35,9626,372.11,SIM,27030113.51,33000000.0,14952966.37
1273,09/04/2011,60,26,19,58,13,40,50241482.0,0,&nbsp,&nbsp,0.0,118,24927.21,8910,471.6,SIM,32448501.08,38000000.0,15727021.75
1274,13/04/2011,13,59,21,17,40,39,53983258.0,0,&nbsp,&nbsp,0.0,166,19039.0,11088,407.19,SIM,52984883.98,59000000.0,16558725.54
1275,16/04/2011,58,55,14,2,60,48,73653244.0,0,&nbsp,&nbsp,0.0,111,38847.41,11630,529.67,SIM,60928157.26,70000000.0,17693478.88
1276,20/04/2011,9,40,5,22,36,11,97178962.0,2,SÃO JOSÉ DOS PINHAIS,PR,35704303.03,560,10159.62,30367,267.64,NÃO,0.0,2500000.0,19190685.85
1276,20/04/2011,9,40,5,22,36,11,97178962.0,2,LIMEIRA,SP,35704303.03,560,10159.62,30367,267.64,NÃO,0.0,2500000.0,19190685.85
1277,23/04/2011,50,59,18,31,60,12,14072746.0,0,&nbsp,&nbsp,0.0,30,27463.17,1783,660.11,SIM,1517701.88,4000000.0,19407500.42
1278,27/04/2011,4,16,24,56,25,30,26858214.0,0,&nbsp,&nbsp,0.0,187,8408.7,5455,411.79,SIM,4414276.7,7000000.0,19821296.85
1279,30/04/2011,8,29,36,35,14,40,32711460.0,0,&nbsp,&nbsp,0.0,98,19541.91,5880,465.28,SIM,24514912.08,28000000.0,20325272.46
1280,04/05/2011,29,6,54,10,20,16,43424628.0,0,&nbsp,&nbsp,0.0,97,26209.43,8585,423.04,SIM,29198123.13,35000000.0,20994302.63
1281,07/05/2011,36,14,30,38,11,8,53275668.0,1,RIO DE JANEIRO,RJ,34943738.22,198,15752.77,12813,347.75,NÃO,0.0,2000000.0,21815104.79
1282,11/05/2011,4,39,56,23,52,55,23599586.0,0,&nbsp,&nbsp,0.0,37,37341.85,4203,469.61,SIM,2545141.94,5000000.0,22178696.51
1283,14/05/2011,59,8,60,44,40,30,30264746.0,0,&nbsp,&nbsp,0.0,57,31085.32,4333,584.17,SIM,5809100.65,9000000.0,22644976.34
1284,18/05/2011,26,21,20,36,31,29,30674654.0,0,&nbsp,&nbsp,0.0,46,39040.47,3353,765.14,SIM,21403382.14,26000000.0,23117571.51
1285,21/05/2011,33,10,15,38,31,28,43657466.0,0,&nbsp,&nbsp,0.0,127,20125.56,9744,374.72,SIM,26111704.05,32000000.0,23790188.94
1286,25/05/2011,5,52,2,33,51,28,46704214.0,0,&nbsp,&nbsp,0.0,185,14780.11,12297,317.65,SIM,31148608.26,37000000.0,24509746.7
1287,28/05/2011,33,42,12,31,11,52,54299780.0,0,&nbsp,&nbsp,0.0,137,23204.42,8177,555.39,SIM,37004670.64,43000000.0,25346327.05
1288,01/06/2011,42,32,56,40,30,17,64550366.0,0,&nbsp,&nbsp,0.0,69,54770.01,7350,734.52,SIM,43966226.83,52000000.0,26340835.08
1289,04/06/2011,13,8,27,1,3,52,82657220.0,2,ATIBAIA,SP,26440275.46,436,11099.09,30724,225.0,NÃO,0.0,23000000.0,27614309.97
1289,04/06/2011,13,8,27,1,3,52,82657220.0,2,BEBEDOURO,SP,26440275.46,436,11099.09,30724,225.0,NÃO,0.0,23000000.0,27614309.97
1290,08/06/2011,14,50,3,23,2,34,39216014.0,0,&nbsp,&nbsp,0.0,93,24687.3,7535,435.28,SIM,24014974.07,30000000.0,28218499.29
1291,11/06/2011,18,57,58,40,47,54,48474300.0,0,&nbsp,&nbsp,0.0,49,57917.35,5416,748.56,SIM,29242776.55,35000000.0,28965328.24
1292,15/06/2011,30,31,23,9,54,11,49790146.0,0,&nbsp,&nbsp,0.0,128,22773.34,10397,400.52,SIM,34612488.92,40000000.0,29732430.01
1293,18/06/2011,24,50,1,44,13,40,57303466.0,0,&nbsp,&nbsp,0.0,163,20581.95,11182,428.6,SIM,40792489.49,50000000.0,30615287.25
1294,22/06/2011,6,50,4,48,29,51,64840156.0,0,&nbsp,&nbsp,0.0,148,25649.3,10401,521.39,SIM,65385078.43,72000000.0,31614260.0
1295,25/06/2011,20,2,43,15,5,57,74795498.0,1,SANTO ANDRÉ,SP,73451540.26,314,13945.66,20014,312.56,NÃO,0.0,2500000.0,32766611.7
1296,29/06/2011,49,43,14,10,53,46,22389830.0,0,&nbsp,&nbsp,0.0,48,27308.81,3607,519.15,SIM,2414673.52,5000000.0,33111565.08
1297,02/07/2011,2,56,11,5,59,13,29736902.0,0,&nbsp,&nbsp,0.0,100,17409.61,9538,260.75,SIM,5621705.9,9000000.0,33569712.58
1298,06/07/2011,60,14,53,30,15,55,31765670.0,1,MANDAGUARI,PR,9047534.6,38,48940.41,4046,656.63,NÃO,0.0,2000000.0,34059116.7
1299,09/07/2011,56,32,8,22,43,53,24421448.0,0,&nbsp,&nbsp,0.0,35,40850.42,3035,672.98,SIM,15046663.45,18000000.0,34435370.58
1300,13/07/2011,46,43,59,54,44,53,36367478.0,2,CODÓ,MA,9484391.42,58,36709.5,3652,832.87,NÃO,0.0,2500000.0,34995673.37
1300,13/07/2011,46,43,59,54,44,53,36367478.0,2,DIVINÓPOLIS,MG,9484391.42,58,36709.5,3652,832.87,NÃO,0.0,2500000.0,34995673.37
1301,16/07/2011,16,25,3,51,23,56,25508528.0,1,BLUMENAU,SC,2751015.4,74,20181.19,5155,413.85,NÃO,0.0,2000000.0,35388675.59
1302,20/07/2011,44,15,56,2,10,57,21695498.0,0,&nbsp,&nbsp,0.0,63,20161.47,5084,356.91,SIM,2339791.97,5000000.0,35722931.6
1303,23/07/2011,19,51,54,8,52,46,27473682.0,0,&nbsp,&nbsp,0.0,40,40211.48,3573,643.1,SIM,5302743.11,9000000.0,36146210.35
1304,27/07/2011,35,23,15,7,20,14,28646906.0,0,&nbsp,&nbsp,0.0,79,21229.7,7568,316.58,SIM,17861876.13,21000000.0,36587564.6
1305,30/07/2011,44,11,5,46,36,3,39487318.0,0,&nbsp,&nbsp,0.0,136,16998.55,9982,330.85,SIM,22120460.55,27000000.0,37195933.81
1306,03/08/2011,45,6,19,34,43,22,42754456.0,0,&nbsp,&nbsp,0.0,167,14988.5,10694,334.37,SIM,26731395.64,32000000.0,37854638.84
1307,06/08/2011,10,47,54,7,43,32,49555382.0,1,GUANHÃES,MG,32075789.45,153,18962.37,11019,376.13,NÃO,0.0,2000000.0,38618123.69
1308,09/08/2011,24,33,7,30,47,8,14716496.0,0,&nbsp,&nbsp,0.0,75,11487.79,4417,278.65,SIM,1587128.31,3800000.0,38844856.31
1309,11/08/2011,7,12,25,26,32,39,22953932.0,0,&nbsp,&nbsp,0.0,100,13438.49,6163,311.5,SIM,15550756.73,18000000.0,39198500.63
1310,13/08/2011,14,8,53,9,59,32,35441740.0,0,&nbsp,&nbsp,0.0,107,19392.08,7570,391.57,SIM,19373038.14,24000000.0,39744540.85
1311,17/08/2011,54,7,19,12,45,9,39404808.0,0,&nbsp,&nbsp,0.0,253,9118.47,13609,242.16,SIM,23622724.12,29000000.0,40351638.87
1312,20/08/2011,28,30,29,22,20,5,45959796.0,0,&nbsp,&nbsp,0.0,201,13386.76,10377,370.42,SIM,28579345.16,33000000.0,41059727.61
1313,24/08/2011,39,26,49,1,4,43,48565804.0,0,&nbsp,&nbsp,0.0,140,20309.34,9036,449.52,SIM,33817016.06,39000000.0,41807966.32
1314,27/08/2011,42,44,52,58,60,38,57336632.0,0,&nbsp,&nbsp,0.0,122,27514.75,7797,615.03,SIM,55369062.27,63000000.0,42691334.54
1315,31/08/2011,27,29,1,50,52,38,79859638.0,1,Aracaju,SE,63981675.84,108,43290.92,9003,741.88,NÃO,0.0,2500000.0,43921707.92
1316,03/09/2011,48,34,25,42,13,8,26185292.0,1,VINHEDO,SP,2824002.29,241,6361.12,9757,224.45,NÃO,0.0,2000000.0,44325136.83
1317,08/09/2011,35,29,37,13,6,30,20544576.0,0,&nbsp,&nbsp,0.0,67,17952.11,5004,343.38,SIM,2215668.61,4700000.0,44641660.93
1318,10/09/2011,34,46,14,28,11,16,25462822.0,0,&nbsp,&nbsp,0.0,140,10648.09,6962,305.89,SIM,4961754.76,8000000.0,45033958.97
1319,14/09/2011,16,4,18,27,5,51,30169434.0,0,&nbsp,&nbsp,0.0,103,17148.38,7798,323.57,SIM,20568151.64,25000000.0,45498770.35
1320,17/09/2011,38,17,55,41,24,25,44252956.0,0,&nbsp,&nbsp,0.0,128,20240.7,8496,435.63,SIM,25340695.29,31000000.0,46180562.32
1321,21/09/2011,51,59,47,10,60,53,53135684.0,1,PETRÓPOLIS,RJ,31071213.53,128,24303.54,11775,377.41,NÃO,0.0,2000000.0,46999207.8
1322,24/09/2011,55,43,21,10,47,53,25427030.0,0,&nbsp,&nbsp,0.0,54,27567.36,3738,568.92,SIM,2742226.09,5700000.0,47390954.4
1323,28/09/2011,25,37,15,6,48,55,28429866.0,0,&nbsp,&nbsp,0.0,58,28697.23,5387,441.39,SIM,5808298.7,9000000.0,47828964.79
1324,01/10/2011,29,44,51,31,18,57,34005492.0,0,&nbsp,&nbsp,0.0,86,23149.62,5421,524.64,SIM,22033754.85,26000000.0,48352877.16
1325,05/10/2011,35,2,20,43,5,16,43670856.0,0,&nbsp,&nbsp,0.0,195,13111.44,14090,259.22,SIM,26743520.84,32000000.0,49025700.88
1326,08/10/2011,30,19,10,18,50,11,52738340.0,0,&nbsp,&nbsp,0.0,179,17249.11,13207,333.97,SIM,32431186.77,38000000.0,49838224.59
1327,13/10/2011,41,35,36,16,52,54,58515206.0,0,&nbsp,&nbsp,0.0,89,38492.13,7175,682.09,SIM,38741869.73,46000000.0,50739750.74
1328,15/10/2011,43,27,59,53,23,10,61651408.0,1,Teresina,PI,45390782.32,213,16945.58,14179,363.65,NÃO,0.0,2000000.0,51689595.42
1329,19/10/2011,43,50,8,7,39,11,25381758.0,0,&nbsp,&nbsp,0.0,66,22514.95,5244,404.81,SIM,19139519.77,23000000.0,52080644.52
1330,22/10/2011,48,8,21,18,49,30,44818908.0,0,&nbsp,&nbsp,0.0,76,34525.57,6768,553.85,SIM,23973099.6,30000000.0,52771155.94
1331,26/10/2011,24,46,39,57,26,9,48606926.0,1,PEDRO CANÁRIO,ES,29215205.37,157,18125.57,11461,354.7,NÃO,0.0,2000000.0,53520028.21
1332,29/10/2011,5,13,3,24,35,59,27477446.0,1,BRASÍLIA,DF,2963357.08,150,10724.53,10790,212.98,NÃO,0.0,2000000.0,53943364.94
1333,03/11/2011,25,51,26,42,28,33,23695356.0,0,&nbsp,&nbsp,0.0,54,25689.91,3893,509.06,SIM,2555470.44,5000000.0,54308432.16
1334,05/11/2011,8,25,27,6,10,1,28431066.0,0,&nbsp,&nbsp,0.0,392,4246.2,16794,141.59,SIM,17351264.84,21000000.0,54746461.03
1335,09/11/2011,49,3,51,20,22,14,42041302.0,1,GOIÂNIA,GO,21885288.49,94,26184.33,7457,471.52,NÃO,0.0,2500000.0,55394178.71
1336,12/11/2011,51,54,32,1,38,47,28618536.0,1,BARBALHA,CE,3086420.09,38,44091.72,3539,676.33,NÃO,0.0,2000000.0,55835095.87
1337,16/11/2011,38,2,45,35,20,51,20058304.0,0,&nbsp,&nbsp,0.0,30,39144.08,2680,625.97,SIM,2163225.69,5000000.0,56144128.12
1338,19/11/2011,19,33,18,43,60,1,30461948.0,1,SALVADOR,BA,5448452.03,102,17484.4,6329,402.54,NÃO,0.0,2300000.0,56613446.19
1339,23/11/2011,59,10,16,14,7,54,23396164.0,0,&nbsp,&nbsp,0.0,58,23616.19,5087,384.66,SIM,12323951.62,16000000.0,56973903.84
1340,26/11/2011,36,21,13,59,60,30,35779136.0,0,&nbsp,&nbsp,0.0,71,29502.9,6148,486.73,SIM,16182620.14,20000000.0,57525142.22
1341,30/11/2011,11,40,37,20,1,52,40783200.0,0,&nbsp,&nbsp,0.0,90,26529.68,6566,519.48,SIM,20580961.4,25000000.0,58153476.7
1342,03/12/2011,5,60,46,42,50,7,47829560.0,0,&nbsp,&nbsp,0.0,102,27452.98,8092,494.35,SIM,25739230.68,31000000.0,58890372.31
1343,07/12/2011,51,31,42,20,56,19,49985698.0,0,&nbsp,&nbsp,0.0,58,50455.78,6113,683.89,SIM,31130032.72,37000000.0,59660486.92
1344,10/12/2011,19,42,8,36,21,59,58986186.0,3,ESTÂNCIA VELHA,RS,12497169.8,236,14632.94,13393,368.35,NÃO,0.0,20000000.0,60569269.32
1344,10/12/2011,19,42,8,36,21,59,58986186.0,3,FLORIANÓPOLIS,SC,12497169.8,236,14632.94,13393,368.35,NÃO,0.0,20000000.0,60569269.32
1344,10/12/2011,19,42,8,36,21,59,58986186.0,3,TAUBATÉ,SP,12497169.8,236,14632.94,13393,368.35,NÃO,0.0,20000000.0,60569269.32
1345,14/12/2011,50,40,26,7,19,17,35477030.0,0,&nbsp,&nbsp,0.0,74,28067.82,6043,491.0,SIM,19645695.09,24000000.0,61115853.23
1346,17/12/2011,59,47,32,48,40,12,44171706.0,1,CURITIBA,PR,24409476.19,57,45369.34,5205,709.77,NÃO,0.0,2000000.0,61796393.4
1347,20/12/2011,19,45,54,56,46,9,15591154.0,0,&nbsp,&nbsp,0.0,38,24020.82,2940,443.53,SIM,1681457.45,4000000.0,62036601.62
1348,22/12/2011,38,45,39,7,12,56,24032082.0,0,&nbsp,&nbsp,0.0,89,15808.64,5009,401.26,SIM,4273242.73,7000000.0,62406856.67
1349,24/12/2011,9,19,20,50,60,51,26205394.0,1,JUIZ DE FORA,MG,7099412.95,168,9132.18,7012,312.56,NÃO,0.0,170000000.0,72672429.3
1350,31/12/2011,4,36,29,55,45,3,549326718.0,5,RUSSAS,CE,35523497.52,954,33711.3,85582,536.83,NÃO,0.0,2500000.0,0.0
1350,31/12/2011,4,36,29,55,45,3,549326718.0,5,BRASÍLIA,DF,35523497.52,954,33711.3,85582,536.83,NÃO,0.0,2500000.0,0.0
1350,31/12/2011,4,36,29,55,45,3,549326718.0,5,CARMO DO CAJURU,MG,35523497.52,954,33711.3,85582,536.83,NÃO,0.0,2500000.0,0.0
1350,31/12/2011,4,36,29,55,45,3,549326718.0,5,BELÉM,PA,35523497.52,954,33711.3,85582,536.83,NÃO,0.0,2500000.0,0.0
1350,31/12/2011,4,36,29,55,45,3,549326718.0,5,MAUÁ,SP,35523497.52,954,33711.3,85582,536.83,NÃO,0.0,2500000.0,0.0
1351,04/01/2012,13,50,41,36,56,33,20333424.0,0,&nbsp,&nbsp,0.0,34,35012.63,3264,521.02,SIM,2192896.53,4700000.0,313270.94
1352,07/01/2012,35,59,36,9,18,24,27619428.0,0,&nbsp,&nbsp,0.0,75,21559.89,6632,348.3,SIM,5171565.92,8000000.0,738795.15
1353,11/01/2012,47,11,3,27,32,13,29111596.0,1,SÃO LEOPOLDO,RS,8311160.99,161,10586.03,10308,236.2,NÃO,0.0,2000000.0,1187308.75
1354,14/01/2012,2,42,8,49,48,38,26110882.0,1,INDAIAL,SC,2815977.4,71,21530.61,4842,451.01,NÃO,0.0,9500000.0,1589591.26
1355,18/01/2012,39,49,11,24,17,46,28231626.0,0,&nbsp,&nbsp,0.0,133,12427.32,6490,363.81,SIM,10038894.3,13500000.0,2024547.42
1356,21/01/2012,21,46,6,22,13,31,34891612.0,0,&nbsp,&nbsp,0.0,90,22697.17,7070,412.75,SIM,13801846.13,18000000.0,2562111.99
1357,25/01/2012,55,52,26,19,1,24,34816916.0,0,&nbsp,&nbsp,0.0,116,17572.17,6940,419.59,SIM,17556742.21,21500000.0,3098525.73
1358,28/01/2012,16,15,37,3,35,47,41749108.0,0,&nbsp,&nbsp,0.0,145,16856.7,10440,334.45,SIM,22059253.65,27000000.0,3741741.67
1359,01/02/2012,12,17,28,53,6,10,43427112.0,0,&nbsp,&nbsp,0.0,254,10009.69,13663,265.83,SIM,39156095.15,45000000.0,4410810.11
1360,04/02/2012,50,25,17,16,54,2,57400014.0,2,ARAPIRACA,AL,22673254.06,112,30004.55,9880,485.9,NÃO,0.0,2500000.0,5295154.83
1360,04/02/2012,50,25,17,16,54,2,57400014.0,2,ITAÚNA,MG,22673254.06,112,30004.55,9880,485.9,NÃO,0.0,2500000.0,5295154.83
1361,08/02/2012,37,27,44,30,38,23,23685136.0,0,&nbsp,&nbsp,0.0,38,36490.98,3381,585.9,SIM,2554368.24,5000000.0,5660064.59
1362,11/02/2012,58,19,12,22,2,36,29840642.0,3,VITÓRIA,ES,1924196.22,129,13542.9,8825,282.8,NÃO,0.0,2000000.0,6119810.37
1362,11/02/2012,58,19,12,22,2,36,29840642.0,3,AMERICANA,SP,1924196.22,129,13542.9,8825,282.8,NÃO,0.0,2000000.0,6119810.37
1362,11/02/2012,58,19,12,22,2,36,29840642.0,3,SÃO PAULO,SP,1924196.22,129,13542.9,8825,282.8,NÃO,0.0,2000000.0,6119810.37
1363,15/02/2012,52,25,42,45,35,57,22238800.0,0,&nbsp,&nbsp,0.0,36,36166.13,2744,677.83,SIM,2398385.4,5000000.0,6462436.87
1364,18/02/2012,20,13,40,10,53,44,27107626.0,0,&nbsp,&nbsp,0.0,60,26450.47,4436,511.08,SIM,16186627.78,19000000.0,6880075.89
1365,22/02/2012,50,35,32,26,2,24,20781492.0,0,&nbsp,&nbsp,0.0,52,23397.34,3368,516.05,SIM,18427847.04,22000000.0,7200250.08
1366,25/02/2012,59,44,54,37,27,12,41492838.0,1,CUIABÁ,MT,22902720.55,124,19590.46,7974,435.2,NÃO,0.0,2000000.0,7839517.74
1367,01/03/2012,38,29,43,13,7,2,17429746.0,0,&nbsp,&nbsp,0.0,111,9193.08,6443,226.25,SIM,1879743.88,3800000.0,8108052.58
1368,03/03/2012,10,26,29,38,32,21,27762382.0,1,MORRETES,PR,4873830.43,34,47804.75,4447,522.13,NÃO,0.0,2000000.0,8535779.24
1369,07/03/2012,32,24,16,38,5,46,21682238.0,0,&nbsp,&nbsp,0.0,195,6509.72,7636,237.48,SIM,11093283.98,14500000.0,8869830.97
1370,10/03/2012,2,27,59,49,4,5,36211332.0,2,SALVADOR,BA,7499281.75,115,18434.86,9979,303.49,NÃO,0.0,2000000.0,9427728.06
1370,10/03/2012,2,27,59,49,4,5,36211332.0,2,SALVADOR,BA,7499281.75,115,18434.86,9979,303.49,NÃO,0.0,2000000.0,9427728.06
1371,14/03/2012,47,11,8,49,3,4,21159460.0,0,&nbsp,&nbsp,0.0,101,12265.25,7421,238.47,SIM,2281981.94,5000000.0,9753725.5
1372,17/03/2012,46,60,58,36,40,3,28545872.0,0,&nbsp,&nbsp,0.0,48,34817.31,4069,586.74,SIM,5360565.43,9000000.0,10193523.16
1373,21/03/2012,52,39,7,27,55,57,29296932.0,1,IPATINGA,MG,8520148.41,73,23495.92,6082,402.87,NÃO,0.0,2000000.0,10644892.18
1374,24/03/2012,21,33,28,31,43,6,24212762.0,0,&nbsp,&nbsp,0.0,32,44298.35,3575,566.45,SIM,12062910.42,15000000.0,11017930.91
1375,28/03/2012,25,28,53,45,14,58,33206740.0,2,FOZ DO IGUAÇU,PR,7822077.02,121,16066.97,7136,389.19,NÃO,0.0,2000000.0,11529537.16
1375,28/03/2012,25,28,53,45,14,58,33206740.0,2,SÃO PAULO,SP,7822077.02,121,16066.97,7136,389.19,NÃO,0.0,2000000.0,11529537.16
1376,31/03/2012,53,49,21,11,54,9,24649260.0,0,&nbsp,&nbsp,0.0,57,25317.58,4091,503.92,SIM,2658346.01,5500000.0,11909300.9
1377,04/04/2012,25,5,13,12,35,2,27285304.0,1,RIO DE JANEIRO,RJ,5600981.17,175,9128.17,12352,184.75,NÃO,0.0,2000000.0,12329677.36
1378,07/04/2012,18,17,59,2,54,5,19957006.0,0,&nbsp,&nbsp,0.0,74,15789.08,5614,297.31,SIM,2152301.02,5000000.0,12637148.96
1379,11/04/2012,45,5,36,12,50,58,26028118.0,0,&nbsp,&nbsp,0.0,61,24980.79,5455,399.06,SIM,13848344.05,17000000.0,13038156.32
1380,14/04/2012,52,14,3,60,57,55,40011288.0,0,&nbsp,&nbsp,0.0,100,23424.79,6994,478.46,SIM,18163437.01,23000000.0,13654598.19
1381,18/04/2012,44,30,27,11,40,57,43151892.0,1,SÃO PAULO,SP,22817234.34,109,23177.49,7087,509.25,NÃO,0.0,2000000.0,14319426.39
1382,20/04/2012,17,27,55,13,5,16,16820638.0,0,&nbsp,&nbsp,0.0,70,14068.17,6131,229.45,SIM,1814053.48,4500000.0,14578576.91
1383,25/04/2012,9,55,23,44,7,46,25465080.0,0,&nbsp,&nbsp,0.0,106,14064.76,6224,342.19,SIM,4560383.15,7500000.0,14970909.73
1384,28/04/2012,56,18,31,2,30,45,32449994.0,2,LONDRINA,PR,4030007.03,56,33924.99,5010,541.71,NÃO,0.0,14000000.0,15470857.02
1384,28/04/2012,56,18,31,2,30,45,32449994.0,2,SÃO CAETANO DO SUL,SP,4030007.03,56,33924.99,5010,541.71,NÃO,0.0,14000000.0,15470857.02
1385,02/05/2012,42,37,35,27,59,36,25027030.0,1,ITATIBA,SP,13402970.05,52,28177.29,4170,501.95,NÃO,0.0,2000000.0,15856440.95
1386,05/05/2012,39,56,28,12,51,38,25071540.0,0,&nbsp,&nbsp,0.0,27,54363.88,3462,605.68,SIM,2703887.6,6000000.0,16242710.61
1387,09/05/2012,43,27,18,52,50,32,27838600.0,0,&nbsp,&nbsp,0.0,47,34677.09,3492,666.75,SIM,5706194.01,9000000.0,16671611.54
1388,12/05/2012,54,31,50,43,29,22,35078914.0,0,&nbsp,&nbsp,0.0,48,42785.64,4047,724.95,SIM,9489345.77,14000000.0,17212061.81
1389,16/05/2012,1,44,39,16,57,28,37083342.0,1,CORRENTE,PI,13488668.85,146,14870.28,7397,419.29,NÃO,0.0,13000000.0,17783393.69
1390,19/05/2012,29,27,19,4,28,31,33991512.0,2,FORTALEZA,CE,6920519.93,149,13356.03,7924,358.77,NÃO,0.0,2000000.0,18307090.69
1390,19/05/2012,29,27,19,4,28,31,33991512.0,2,CORUMBÁ,MS,6920519.93,149,13356.03,7924,358.77,NÃO,0.0,2000000.0,18307090.69
1391,23/05/2012,19,7,12,34,53,40,21495362.0,0,&nbsp,&nbsp,0.0,74,17006.16,5293,339.65,SIM,2318207.92,5000000.0,18638263.26
1392,26/05/2012,43,8,2,28,33,12,27785084.0,0,&nbsp,&nbsp,0.0,116,14023.2,8651,268.62,SIM,5314742.8,10000000.0,19066339.69
1393,30/05/2012,44,28,18,24,4,39,26194122.0,1,GOVERNADOR VALADARES,MG,8139697.37,86,17831.94,5717,383.2,NÃO,0.0,2000000.0,19469904.65
1394,02/06/2012,11,35,16,46,24,50,24729388.0,0,&nbsp,&nbsp,0.0,32,45243.54,4092,505.44,SIM,11764027.65,15000000.0,19850902.89
1395,06/06/2012,5,44,11,19,17,48,36700846.0,0,&nbsp,&nbsp,0.0,245,8770.07,13657,224.75,SIM,15722099.73,20000000.0,20416341.78
