Concurso,Data Sorteio,1ª Dezena,2ª Dezena,3ª Dezena,4ª Dezena,5ª Dezena,6ª Dezena,Arrecadacao_Total,Ganhadores_Sena,Cidade,UF,Rateio_Sena,Ganhadores_Quina,Rateio_Quina,Ganhadores_Quadra,Rateio_Quadra,Acumulado,Valor_Acumulado,Estimativa_Prêmio,Acumulado_Mega_da_Virada
608,20/10/2004,30,6,37,19,24,13,000,0,&nbsp,&nbsp,000,101,6.26754,5181,12172.0,SIM,2.242.34759,000,000
609,23/10/2004,15,2,59,60,6,58,000,0,&nbsp,&nbsp,000,60,13.95224,3994,20881.0,SIM,8.804.11770,000,000
610,27/10/2004,25,49,30,43,47,45,000,0,&nbsp,&nbsp,000,62,14.91112,4044,22775.0,SIM,10.421.97358,000,000
611,30/10/2004,22,21,33,16,48,49,000,0,&nbsp,&nbsp,000,69,16.34976,4531,24804.0,SIM,12.396.20789,000,000
612,03/11/2004,55,33,15,50,53,18,000,0,&nbsp,&nbsp,000,41,22.25005,3389,26816.0,SIM,13.992.64910,000,000
613,06/11/2004,54,55,13,44,6,19,000,0,&nbsp,&nbsp,000,108,12.25922,7101,18576.0,SIM,16.309.64240,000,000
614,10/11/2004,60,31,12,48,57,16,000,0,&nbsp,&nbsp,000,53,24.95184,4127,31923.0,SIM,25.638.07379,000,000
615,13/11/2004,27,31,8,10,51,5,000,0,&nbsp,&nbsp,000,157,11.34803,9780,18148.0,SIM,28.755.94365,000,000
616,17/11/2004,24,16,26,54,12,2,000,0,&nbsp,&nbsp,000,90,18.187520000000003,9236,17656.0,SIM,31.620.47841,000,000
617,20/11/2004,25,5,49,36,33,3,000,2,,RJ,17.791.38759,289,7.8345,17341,13008.0,NÃO,000,000,000
617,20/11/2004,25,5,49,36,33,3,000,2,,SP,17.791.38759,289,7.8345,17341,13008.0,NÃO,000,000,000
618,24/11/2004,60,10,3,8,24,13,000,0,&nbsp,&nbsp,000,86,6.3125599999999995,4992,10834.0,SIM,950.03898,000,000
619,27/11/2004,16,12,46,14,8,19,000,0,&nbsp,&nbsp,000,101,7.3540600000000005,5924,12491.0,SIM,10.960.27581,000,000
620,01/12/2004,22,1,29,13,32,3,000,0,&nbsp,&nbsp,000,87,11.707089999999999,5886,17239.0,SIM,12.742.68043,000,000
621,04/12/2004,29,31,50,26,57,49,000,0,&nbsp,&nbsp,000,40,32.90481,3837,34173.0,SIM,15.046.01724,000,000
622,08/12/2004,59,27,19,29,50,38,000,0,&nbsp,&nbsp,000,49,24.789920000000002,3560,33992.0,SIM,17.171.75286,000,000
623,11/12/2004,42,23,55,30,9,49,000,0,&nbsp,&nbsp,000,124,12.23603,6915,21859.0,SIM,19.826.97007,000,000
624,15/12/2004,39,23,34,52,8,43,000,1,,MG,22.375.18008,108,13.48259,7284,19916.0,NÃO,000,000,000
625,18/12/2004,59,12,32,42,24,40,000,0,&nbsp,&nbsp,000,49,20.777720000000002,4056,25006.0,SIM,9.935.19223,000,000
626,22/12/2004,49,8,22,18,7,39,000,0,&nbsp,&nbsp,000,52,21.29416,5096,21647.0,SIM,11.872.96059,000,000
627,29/12/2004,19,13,45,58,56,1,000,0,&nbsp,&nbsp,000,112,14.270179999999998,8049,19782.0,SIM,14.669.91547,000,000
628,05/01/2005,8,16,22,56,58,30,000,1,,SP,17.373.96613,76,20.331210000000002,5510,27937.0,NÃO,000,000,000
629,08/01/2005,40,47,39,16,51,15,000,1,,SE,1.104.45638,15,42.074529999999996,1865,33713.0,NÃO,000,000,000
630,12/01/2005,16,53,20,60,12,45,000,0,&nbsp,&nbsp,000,33,24.880689999999998,2972,27523.0,SIM,8.811.80194,000,000
631,15/01/2005,1,28,47,20,44,32,000,1,,PR,10.579.24717,46,21.95584,3548,28358.0,NÃO,000,000,000
632,19/01/2005,2,54,48,51,19,28,000,0,&nbsp,&nbsp,000,26,19.697020000000002,1962,26003.0,SIM,896.21444,000,000
633,22/01/2005,27,46,5,50,11,22,000,0,&nbsp,&nbsp,000,58,11.744769999999999,3524,19257.0,SIM,2.088.30843,000,000
634,26/01/2005,13,41,24,42,10,56,000,0,&nbsp,&nbsp,000,54,11.85427,3752,16997.0,SIM,7.789.13730,000,000
635,29/01/2005,49,42,37,8,20,26,000,0,&nbsp,&nbsp,000,58,16.45684,3646,26080.0,SIM,9.459.50658,000,000
636,02/02/2005,30,32,34,50,28,26,000,0,&nbsp,&nbsp,000,74,12.76247,3170,29679.0,SIM,11.112.24645,000,000
637,05/02/2005,52,58,43,48,11,18,000,0,&nbsp,&nbsp,000,29,38.45169,3560,31204.0,SIM,13.063.66953,000,000
638,12/02/2005,42,10,50,41,11,36,000,0,&nbsp,&nbsp,000,65,22.67735,4518,32503.0,SIM,15.643.21850,000,000
639,16/02/2005,51,39,35,60,45,13,000,0,&nbsp,&nbsp,000,72,17.65396,5473,23137.0,SIM,25.066.53177,000,000
640,19/02/2005,12,42,59,46,19,60,000,0,&nbsp,&nbsp,000,129,14.01281,8094,22249.0,SIM,28.229.92476,000,000
641,23/02/2005,17,13,33,9,1,34,000,1,,MG,31.923.28919,366,5.766380000000001,20840,10089.0,NÃO,000,000,000
642,26/02/2005,51,17,56,36,44,40,000,0,&nbsp,&nbsp,000,28,22.7588,1988,31934.0,SIM,1.115.18094,000,000
643,02/03/2005,14,45,24,37,40,42,000,0,&nbsp,&nbsp,000,41,15.66314,2694,23748.0,SIM,2.239.01124,000,000
644,05/03/2005,57,29,31,27,34,14,000,0,&nbsp,&nbsp,000,81,10.66736,4433,19417.0,SIM,11.328.15670,000,000
645,09/03/2005,52,48,24,53,54,3,000,0,&nbsp,&nbsp,000,39,27.310109999999998,4345,24420.0,SIM,13.192.07141,000,000
646,12/03/2005,13,47,60,32,49,10,000,0,&nbsp,&nbsp,000,79,16.07941,6173,20500.0,SIM,15.415.04993,000,000
647,16/03/2005,56,19,11,14,12,54,000,1,,SP,17.603.35315,50,25.009179999999997,5432,22934.0,NÃO,000,000,000
648,19/03/2005,5,48,23,42,45,29,000,3,,MG,361.19961,139,4.45467,4869,12669.0,NÃO,000,000,000
648,19/03/2005,5,48,23,42,45,29,000,3,,RJ,361.19961,139,4.45467,4869,12669.0,NÃO,000,000,000
648,19/03/2005,5,48,23,42,45,29,000,3,,SC,361.19961,139,4.45467,4869,12669.0,NÃO,000,000,000
649,23/03/2005,9,54,41,48,33,24,000,0,&nbsp,&nbsp,000,31,15.74823,2156,22557.0,SIM,6.720.86806,000,000
650,26/03/2005,53,59,25,29,10,24,000,0,&nbsp,&nbsp,000,29,24.32262,2765,25415.0,SIM,7.955.24121,000,000
651,30/03/2005,39,45,28,26,48,60,000,0,&nbsp,&nbsp,000,36,24.882920000000002,4356,20486.0,SIM,9.522.86481,000,000
652,02/04/2005,24,18,57,56,10,20,000,0,&nbsp,&nbsp,000,41,27.383540000000004,3874,28871.0,SIM,11.487.63394,000,000
653,06/04/2005,31,24,19,34,9,5,000,0,&nbsp,&nbsp,000,74,14.994320000000002,6274,17618.0,SIM,13.429.39787,000,000
654,09/04/2005,10,11,56,40,41,6,000,1,,MG,15.767.59635,66,20.244139999999998,4745,28052.0,NÃO,000,000,000
655,13/04/2005,26,39,1,37,43,48,000,0,&nbsp,&nbsp,000,23,33.45753,2722,28164.0,SIM,7.808.61422,000,000
656,16/04/2005,59,37,46,36,35,51,000,0,&nbsp,&nbsp,000,24,42.02673,2623,38308.0,SIM,9.573.73675,000,000
657,20/04/2005,20,59,58,33,60,16,000,1,,PR,11.354.23539,56,18.16836,3995,25372.0,NÃO,000,000,000
658,23/04/2005,41,20,36,3,11,6,000,0,&nbsp,&nbsp,000,31,18.41826,2883,19730.0,SIM,999.19032,000,000
659,27/04/2005,14,29,40,34,51,52,000,0,&nbsp,&nbsp,000,22,27.22216,1390,42922.0,SIM,7.004.05046,000,000
660,30/04/2005,53,5,38,54,46,11,000,0,&nbsp,&nbsp,000,58,16.751,4204,23023.0,SIM,8.704.27705,000,000
661,04/05/2005,42,40,27,4,55,36,000,0,&nbsp,&nbsp,000,64,15.130770000000002,4211,22909.0,SIM,10.398.92336,000,000
662,07/05/2005,4,60,56,25,18,23,000,0,&nbsp,&nbsp,000,79,14.97499,5525,21331.0,SIM,12.469.21544,000,000
663,11/05/2005,1,49,30,55,27,51,000,0,&nbsp,&nbsp,000,64,17.649820000000002,4020,27993.0,SIM,14.445.99520,000,000
664,14/05/2005,12,1,55,59,38,36,000,0,&nbsp,&nbsp,000,74,18.450770000000002,4971,27362.0,SIM,23.857.74039,000,000
665,18/05/2005,8,47,7,48,25,18,000,0,&nbsp,&nbsp,000,185,8.53856,10055,15651.0,SIM,26.622.09855,000,000
666,21/05/2005,7,26,16,29,45,55,000,0,&nbsp,&nbsp,000,77,26.923370000000002,8122,25429.0,SIM,30.250.02218,000,000
667,25/05/2005,5,23,16,4,49,1,000,1,,SP,34.263.17355,203,11.2967,15283,14948.0,NÃO,000,000,000
668,28/05/2005,49,33,56,2,14,1,000,0,&nbsp,&nbsp,000,53,11.00774,2814,20654.0,SIM,1.020.96719,000,000
669,01/06/2005,7,41,24,40,49,27,000,1,,SP,2.170.21615,32,20.5223,2427,26957.0,NÃO,000,000,000
670,04/06/2005,42,59,58,37,48,22,000,0,&nbsp,&nbsp,000,24,43.08553,2895,35584.0,SIM,10.792.19893,000,000
671,08/06/2005,27,16,39,51,9,38,000,0,&nbsp,&nbsp,000,67,16.6097,4259,26030.0,SIM,12.739.68549,000,000
672,11/06/2005,43,34,53,38,28,24,000,0,&nbsp,&nbsp,000,54,24.27719,4411,29608.0,SIM,15.033.88001,000,000
673,15/06/2005,6,40,37,11,20,34,000,0,&nbsp,&nbsp,000,72,17.52373,4792,26230.0,SIM,17.241.86986,000,000
674,18/06/2005,22,32,18,29,42,38,000,0,&nbsp,&nbsp,000,96,16.07011,5586,27514.0,SIM,27.769.53663,000,000
675,22/06/2005,50,42,30,25,43,24,000,0,&nbsp,&nbsp,000,67,26.1807,5204,33579.0,SIM,30.839.22448,000,000
676,25/06/2005,49,32,15,9,41,42,000,0,&nbsp,&nbsp,000,94,22.08178,7583,27269.0,SIM,34.471.67639,000,000
677,29/06/2005,25,10,48,8,32,55,000,0,&nbsp,&nbsp,000,284,8.42282,12803,18614.0,SIM,38.657.81881,000,000
678,02/07/2005,44,46,31,14,40,42,000,0,&nbsp,&nbsp,000,115,28.311429999999998,9797,33107.0,SIM,44.355.49536,000,000
679,06/07/2005,37,21,54,3,58,25,000,1,,RJ,51.890.45261,448,9.61091,22087,19420.0,NÃO,000,000,000
680,09/07/2005,44,2,26,5,3,22,000,0,&nbsp,&nbsp,000,188,7.276689999999999,11222,12145.0,SIM,19.623.25797,000,000
681,13/07/2005,59,21,53,25,58,38,000,0,&nbsp,&nbsp,000,62,23.69509,5210,28091.0,SIM,22.194.17520,000,000
682,16/07/2005,60,37,47,36,4,27,000,0,&nbsp,&nbsp,000,62,25.83217,5647,28255.0,SIM,24.996.96562,000,000
683,20/07/2005,43,40,12,11,2,35,000,0,&nbsp,&nbsp,000,79,19.66604,5680,27249.0,SIM,27.715.79578,000,000
684,23/07/2005,50,37,33,40,19,17,000,0,&nbsp,&nbsp,000,81,22.48366,7103,25542.0,SIM,40.669.73333,000,000
685,27/07/2005,33,27,5,56,12,43,000,1,,SP,44.331.21978,347,6.0296199999999995,15404,13532.0,NÃO,000,000,000
686,30/07/2005,33,5,4,54,15,26,000,0,&nbsp,&nbsp,000,47,15.221720000000001,3901,18271.0,SIM,1.251.98654,000,000
687,03/08/2005,59,48,1,7,41,14,000,0,&nbsp,&nbsp,000,28,25.83962,2887,24966.0,SIM,2.518.12816,000,000
688,06/08/2005,47,30,52,11,21,35,000,0,&nbsp,&nbsp,000,38,23.92089,2757,32845.0,SIM,4.108.86761,000,000
689,10/08/2005,6,60,7,31,49,51,000,0,&nbsp,&nbsp,000,29,30.336109999999998,2998,29233.0,SIM,12.298.36158,000,000
690,13/08/2005,15,41,8,47,12,53,000,0,&nbsp,&nbsp,000,90,13.2255,5446,21774.0,SIM,14.381.37818,000,000
691,17/08/2005,55,16,58,8,37,50,000,0,&nbsp,&nbsp,000,54,20.629579999999997,3896,28485.0,SIM,16.330.87312,000,000
692,20/08/2005,33,18,60,11,58,57,000,0,&nbsp,&nbsp,000,71,18.365129999999997,4995,26006.0,SIM,18.612.74026,000,000
693,24/08/2005,14,50,41,17,31,13,000,0,&nbsp,&nbsp,000,152,8.90982,7170,18818.0,SIM,20.982.75264,000,000
694,27/08/2005,15,19,29,53,37,41,000,0,&nbsp,&nbsp,000,114,13.85926,7087,22210.0,SIM,31.925.75505,000,000
695,31/08/2005,13,40,21,52,6,11,000,0,&nbsp,&nbsp,000,76,22.21791,6333,26562.0,SIM,34.880.73754,000,000
696,03/09/2005,37,16,34,57,53,9,000,2,,MA,19.251.30249,195,10.61353,10814,19066.0,NÃO,000,000,000
696,03/09/2005,37,16,34,57,53,9,000,2,,MG,19.251.30249,195,10.61353,10814,19066.0,NÃO,000,000,000
697,10/09/2005,53,35,32,31,28,51,000,0,&nbsp,&nbsp,000,27,33.33757,2895,30974.0,SIM,1.575.20044,000,000
698,14/09/2005,22,8,27,43,55,12,000,0,&nbsp,&nbsp,000,43,16.354689999999998,3981,17599.0,SIM,2.805.89089,000,000
699,19/09/2005,53,17,50,23,54,48,000,0,&nbsp,&nbsp,000,54,16.25909,3752,23313.0,SIM,12.141.82141,000,000
700,21/09/2005,2,3,24,40,31,14,000,0,&nbsp,&nbsp,000,53,17.991310000000002,3584,26504.0,SIM,13.810.51556,000,000
701,24/09/2005,13,1,31,23,60,48,000,0,&nbsp,&nbsp,000,103,11.25313,5623,20535.0,SIM,15.838.89181,000,000
702,28/09/2005,1,56,18,58,45,57,000,0,&nbsp,&nbsp,000,47,22.868489999999998,3663,29231.0,SIM,17.719.82524,000,000
703,01/10/2005,30,24,2,45,11,27,000,0,&nbsp,&nbsp,000,123,10.76716,7343,17968.0,SIM,20.037.45542,000,000
704,05/10/2005,2,27,50,34,18,4,000,0,&nbsp,&nbsp,000,56,22.65995,5784,21856.0,SIM,29.484.06562,000,000
705,08/10/2005,3,15,11,13,26,43,000,0,&nbsp,&nbsp,000,144,11.78058,11514,14678.0,SIM,32.452.77110,000,000
706,15/10/2005,22,10,17,7,2,60,000,0,&nbsp,&nbsp,000,282,7.866560000000001,15980,13830.0,SIM,36.334.91454,000,000
707,19/10/2005,51,8,1,43,10,36,000,2,,MG,19.919.97572,140,14.30628,12461,16012.0,NÃO,000,000,000
707,19/10/2005,51,8,1,43,10,36,000,2,,RO,19.919.97572,140,14.30628,12461,16012.0,NÃO,000,000,000
708,22/10/2005,45,13,39,47,9,7,000,0,&nbsp,&nbsp,000,102,6.56735,5998,11126.0,SIM,1.172.27179,000,000
709,26/10/2005,29,22,44,9,6,4,000,0,&nbsp,&nbsp,000,106,5.881469999999999,5202,11939.0,SIM,11.276.97800,000,000
710,29/10/2005,46,25,5,49,39,34,000,0,&nbsp,&nbsp,000,48,21.48328,4608,22294.0,SIM,13.081.57314,000,000
711,05/11/2005,10,5,41,59,40,33,000,0,&nbsp,&nbsp,000,79,18.11811,5840,24416.0,SIM,15.586.40201,000,000
712,09/11/2005,35,7,53,58,8,43,000,0,&nbsp,&nbsp,000,97,12.12215,5637,20781.0,SIM,17.644.13619,000,000
713,12/11/2005,46,1,26,16,12,54,000,0,&nbsp,&nbsp,000,67,20.43881,5838,23368.0,SIM,20.040.58654,000,000
714,16/11/2005,17,53,39,8,7,35,000,0,&nbsp,&nbsp,000,113,9.76645,10955,10036.0,SIM,29.611.13496,000,000
715,19/11/2005,54,36,12,4,33,24,000,3,,GO,10.825.80933,237,6.910889999999999,13134,12424.0,NÃO,000,000,000
715,19/11/2005,54,36,12,4,33,24,000,3,,MA,10.825.80933,237,6.910889999999999,13134,12424.0,NÃO,000,000,000
715,19/11/2005,54,36,12,4,33,24,000,3,,SP,10.825.80933,237,6.910889999999999,13134,12424.0,NÃO,000,000,000
716,23/11/2005,29,2,7,50,16,32,000,1,,RJ,945.38275,37,14.60051,2512,21425.0,NÃO,000,000,000
717,26/11/2005,28,35,41,17,6,23,000,0,&nbsp,&nbsp,000,68,8.956760000000001,3816,15900.0,SIM,1.065.85506,000,000
718,30/11/2005,7,35,21,39,58,33,000,0,&nbsp,&nbsp,000,41,13.759229999999999,2893,19426.0,SIM,2.053.07987,000,000
719,03/12/2005,39,47,37,53,32,3,000,0,&nbsp,&nbsp,000,63,12.737,3553,22500.0,SIM,8.649.48479,000,000
720,07/12/2005,12,56,44,51,31,54,000,0,&nbsp,&nbsp,000,20,45.65899,2606,34909.0,SIM,10.247.54936,000,000
721,10/12/2005,14,3,23,55,36,25,000,0,&nbsp,&nbsp,000,99,11.02533,6723,16175.0,SIM,12.157.68832,000,000
722,14/12/2005,60,36,57,18,44,9,000,0,&nbsp,&nbsp,000,85,12.70405,5334,20168.0,SIM,14.047.41526,000,000
723,17/12/2005,16,6,52,1,36,50,000,0,&nbsp,&nbsp,000,49,25.24204,4000,30805.0,SIM,16.211.92028,000,000
724,21/12/2005,34,51,55,17,48,27,000,0,&nbsp,&nbsp,000,102,12.53787,6190,20582.0,SIM,25.450.24643,000,000
725,31/12/2005,49,9,3,35,37,41,000,2,,MG,15.815.98763,343,10.298589999999999,20451,17208.0,NÃO,000,000,000
725,31/12/2005,49,9,3,35,37,41,000,2,,RJ,15.815.98763,343,10.298589999999999,20451,17208.0,NÃO,000,000,000
726,04/01/2006,40,47,1,5,7,37,000,0,&nbsp,&nbsp,000,35,15.459489999999999,2838,18994.0,SIM,946.89369,000,000
727,07/01/2006,14,42,12,4,59,30,000,0,&nbsp,&nbsp,000,29,25.00846,2688,26879.0,SIM,2.216.07286,000,000
728,11/01/2006,44,42,13,8,24,32,000,0,&nbsp,&nbsp,000,81,8.57531,5381,12859.0,SIM,3.431.62225,000,000
729,14/01/2006,33,56,18,57,43,5,000,1,,MG,4.969.51990,51,17.23134,5041,17367.0,NÃO,000,000,000
730,18/01/2006,45,15,2,54,16,50,000,0,&nbsp,&nbsp,000,34,23.41297,2824,28082.0,SIM,9.358.24967,000,000
731,21/01/2006,35,6,15,23,28,16,000,0,&nbsp,&nbsp,000,88,11.55463,6659,15212.0,SIM,11.137.66234,000,000
732,25/01/2006,49,19,53,50,17,6,000,0,&nbsp,&nbsp,000,65,14.61054,4196,22548.0,SIM,12.799.61164,000,000
733,28/01/2006,12,26,31,43,46,2,000,0,&nbsp,&nbsp,000,67,16.73798,5110,21863.0,SIM,14.762.13960,000,000
734,01/02/2006,44,45,27,29,43,54,000,1,,MG,16.726.56998,58,19.354,3984,28069.0,NÃO,000,000,000
735,04/02/2006,40,42,15,52,38,9,000,0,&nbsp,&nbsp,000,33,27.163909999999998,3043,29347.0,SIM,7.826.85328,000,000
736,08/02/2006,1,21,38,41,56,49,000,0,&nbsp,&nbsp,000,19,47.8356,2190,41344.0,SIM,9.417.38679,000,000
737,11/02/2006,33,12,24,38,11,32,000,0,&nbsp,&nbsp,000,65,18.730629999999998,6267,19354.0,SIM,11.547.99559,000,000
738,15/02/2006,15,30,14,42,26,54,000,0,&nbsp,&nbsp,000,47,26.72069,4178,29945.0,SIM,13.745.77239,000,000
739,18/02/2006,6,45,56,49,35,10,000,0,&nbsp,&nbsp,000,54,25.99377,4723,29608.0,SIM,23.305.07375,000,000
740,22/02/2006,29,47,12,50,16,28,000,1,,PR,26.132.81465,90,17.95391,6943,23185.0,NÃO,000,000,000
741,25/02/2006,26,39,27,24,59,36,000,0,&nbsp,&nbsp,000,23,28.45338,2133,30565.0,SIM,1.145.24854,000,000
742,01/03/2006,34,17,7,41,2,50,000,0,&nbsp,&nbsp,000,25,14.199,1622,21802.0,SIM,1.766.45486,000,000
743,04/03/2006,54,20,32,60,25,23,000,0,&nbsp,&nbsp,000,28,29.491220000000002,2762,29784.0,SIM,3.211.52466,000,000
744,08/03/2006,26,46,12,23,39,4,000,0,&nbsp,&nbsp,000,77,10.44197,5387,14870.0,SIM,9.937.38049,000,000
745,11/03/2006,21,57,37,16,43,2,000,0,&nbsp,&nbsp,000,134,8.604619999999999,5262,21830.0,SIM,11.955.16321,000,000
746,15/03/2006,49,12,10,57,25,1,000,2,,RS,6.995.68158,114,10.20652,6686,17336.0,NÃO,000,000,000
746,15/03/2006,49,12,10,57,25,1,000,2,,SP,6.995.68158,114,10.20652,6686,17336.0,NÃO,000,000,000
747,18/03/2006,21,23,56,12,3,2,000,0,&nbsp,&nbsp,000,53,13.07929,4363,15828.0,SIM,1.213.10440,000,000
748,22/03/2006,1,7,19,51,35,2,000,0,&nbsp,&nbsp,000,74,9.08042,4519,14814.0,SIM,2.389.01877,000,000
749,25/03/2006,24,47,4,57,48,50,000,0,&nbsp,&nbsp,000,31,26.21436,2669,30333.0,SIM,9.429.09784,000,000
750,29/03/2006,58,17,54,10,42,33,000,0,&nbsp,&nbsp,000,49,18.79569,3799,24151.0,SIM,11.040.82828,000,000
751,01/04/2006,4,25,38,50,20,7,000,0,&nbsp,&nbsp,000,74,15.22168,5579,20114.0,SIM,13.012.03571,15.000.00000,000
752,05/04/2006,25,4,29,42,24,23,000,0,&nbsp,&nbsp,000,86,13.0223,6849,16290.0,SIM,14.971.89219,000,000
753,08/04/2006,59,35,43,22,7,2,000,1,,BA,17.388.22832,152,9.083969999999999,8630,15940.0,NÃO,000,000,000
754,12/04/2006,4,42,34,50,3,13,000,0,&nbsp,&nbsp,000,41,14.457220000000001,2827,20889.0,SIM,7.463.33098,000,000
755,15/04/2006,59,30,47,12,4,49,000,0,&nbsp,&nbsp,000,41,18.319329999999997,2977,25135.0,SIM,8.777.74292,000,000
756,19/04/2006,37,50,41,5,38,27,000,0,&nbsp,&nbsp,000,34,27.50313,3135,29715.0,SIM,10.414.17909,000,000
757,22/04/2006,17,32,12,18,58,30,000,0,&nbsp,&nbsp,000,53,17.98872,3448,27546.0,SIM,12.082.63269,000,000
758,26/04/2006,47,59,1,23,36,43,000,0,&nbsp,&nbsp,000,74,14.35234,4910,21549.0,SIM,13.941.26058,000,000
759,29/04/2006,59,39,30,31,48,45,000,0,&nbsp,&nbsp,000,38,32.4315,2588,47440.0,SIM,22.265.54419,000,000
760,03/05/2006,12,17,60,44,46,45,000,0,&nbsp,&nbsp,000,80,16.00508,5517,23120.0,SIM,24.506.25518,000,000
761,06/05/2006,56,29,17,13,27,40,000,0,&nbsp,&nbsp,000,100,17.17597,8936,19148.0,SIM,27.512.04876,000,000
762,10/05/2006,39,9,21,12,37,54,000,0,&nbsp,&nbsp,000,143,13.66811,10120,19240.0,SIM,30.932.49192,000,000
763,13/05/2006,40,47,1,48,9,26,000,0,&nbsp,&nbsp,000,101,23.50231,7655,30892.0,SIM,35.086.52519,000,000
764,18/05/2006,7,3,55,47,53,45,000,1,,PA,40.539.53090,189,16.48679,15290,20303.0,NÃO,000,000,000
765,21/05/2006,3,37,50,16,30,10,000,0,&nbsp,&nbsp,000,62,15.55209,4336,22154.0,SIM,14.740.24865,000,000
766,24/05/2006,1,50,19,42,24,58,000,0,&nbsp,&nbsp,000,63,16.857329999999997,4477,23631.0,SIM,16.598.76993,000,000
767,27/05/2006,22,50,32,38,54,15,000,0,&nbsp,&nbsp,000,62,20.31855,4419,28400.0,SIM,18.803.33188,000,000
768,31/05/2006,33,37,59,30,4,8,000,1,,MG,21.024.43031,93,13.6473,6408,19731.0,NÃO,000,000,000
769,03/06/2006,20,21,50,29,12,16,000,0,&nbsp,&nbsp,000,49,14.382060000000001,3078,22808.0,SIM,7.808.14960,000,000
770,07/06/2006,4,34,25,35,48,12,000,0,&nbsp,&nbsp,000,68,13.70365,5401,17188.0,SIM,9.438.88288,000,000
771,10/06/2006,29,46,34,47,21,14,000,0,&nbsp,&nbsp,000,69,15.08983,4559,22753.0,SIM,11.260.97964,000,000
772,14/06/2006,38,51,52,60,10,35,000,0,&nbsp,&nbsp,000,66,13.4763,5330,16625.0,SIM,12.817.49236,15.000.00000,000
773,17/06/2006,3,5,51,29,34,14,000,0,&nbsp,&nbsp,000,58,16.4547,4919,19329.0,SIM,14.487.64471,000,000
774,21/06/2006,37,5,54,58,46,10,000,1,,PA,16.319.07108,64,16.35203,4336,24045.0,NÃO,000,000,000
775,24/06/2006,27,12,46,47,42,50,000,0,&nbsp,&nbsp,000,30,25.55959,3058,24980.0,SIM,7.421.10815,000,000
776,28/06/2006,57,35,60,41,3,15,000,0,&nbsp,&nbsp,000,56,13.543610000000001,3075,24572.0,SIM,8.748.38229,000,000
777,01/07/2006,14,50,23,2,28,56,000,0,&nbsp,&nbsp,000,80,10.74673,3943,21722.0,SIM,10.252.92338,12.000.00000,000
778,05/07/2006,45,20,36,37,31,51,000,0,&nbsp,&nbsp,000,21,42.78584,1890,47360.0,SIM,11.825.30287,000,000
779,08/07/2006,36,54,52,25,29,26,000,0,&nbsp,&nbsp,000,26,39.58032,3127,32785.0,SIM,19.016.90607,000,000
780,12/07/2006,10,50,28,51,59,7,000,0,&nbsp,&nbsp,000,43,26.754559999999998,3828,29940.0,SIM,21.030.18672,000,000
781,15/07/2006,10,54,8,39,56,13,000,0,&nbsp,&nbsp,000,66,19.80951,5707,22822.0,SIM,23.318.18527,000,000
782,19/07/2006,11,23,59,42,35,2,000,0,&nbsp,&nbsp,000,144,9.27041,7533,17655.0,SIM,25.654.32684,000,000
783,22/07/2006,43,21,48,8,4,32,000,1,,MT,28.244.62432,140,10.57264,8427,17499.0,NÃO,000,000,000
784,26/07/2006,42,56,8,37,27,53,000,0,&nbsp,&nbsp,000,27,20.3638,2163,25324.0,SIM,8.240.69517,000,000
785,29/07/2006,35,5,37,8,48,17,000,1,,RJ,9.770.97943,126,6.940060000000001,6657,13087.0,NÃO,000,000,000
786,02/08/2006,27,31,26,11,10,41,000,0,&nbsp,&nbsp,000,19,25.70008,1521,31983.0,SIM,854.52784,000,000
787,05/08/2006,37,31,20,60,34,54,000,0,&nbsp,&nbsp,000,40,16.92247,1955,34493.0,SIM,2.039.10064,000,000
788,09/08/2006,31,57,17,19,29,44,000,0,&nbsp,&nbsp,000,62,10.76388,3247,20475.0,SIM,3.206.98150,000,000
789,12/08/2006,60,39,31,38,6,50,000,0,&nbsp,&nbsp,000,13,62.48248,1808,44756.0,SIM,9.027.55948,000,000
790,16/08/2006,22,2,19,28,43,6,000,0,&nbsp,&nbsp,000,71,11.71734,5884,14086.0,SIM,10.483.43910,000,000
791,19/08/2006,42,35,19,9,14,58,000,1,,SP,12.212.21394,114,8.66554,5756,17097.0,NÃO,000,000,000
792,23/08/2006,43,56,9,45,29,34,000,0,&nbsp,&nbsp,000,32,15.84465,1949,25917.0,SIM,887.30041,000,000
793,26/08/2006,3,51,33,15,16,57,000,0,&nbsp,&nbsp,000,62,10.38712,3629,17679.0,SIM,2.014.30206,000,000
794,30/08/2006,56,47,55,38,42,3,000,0,&nbsp,&nbsp,000,15,37.00671,1730,31966.0,SIM,7.393.14445,000,000
795,02/09/2006,14,36,21,29,26,48,000,0,&nbsp,&nbsp,000,76,11.0292,4389,19027.0,SIM,8.860.02816,000,000
796,06/09/2006,19,24,43,34,39,5,000,0,&nbsp,&nbsp,000,80,9.9749,4883,16281.0,SIM,10.256.51412,000,000
797,09/09/2006,58,48,52,47,12,6,000,0,&nbsp,&nbsp,000,66,12.566419999999999,3447,23970.0,SIM,11.707.93501,000,000
798,13/09/2006,32,9,4,52,29,3,000,0,&nbsp,&nbsp,000,48,19.610770000000002,4104,22850.0,SIM,13.355.23988,000,000
799,16/09/2006,29,35,19,57,42,55,000,0,&nbsp,&nbsp,000,56,19.33065,4675,23069.0,SIM,20.861.42908,000,000
